"leader","sample","date","firm","row","party","pop_sup","region","election_dates","recency","recency_num","poll_weight"
"UCP +5",1045,2025-10-11,"Léger",1,"UCP",44,"AB",2023-05-29,41,41,0.78845023781681
"UCP +5",1045,2025-10-11,"Léger",1,"NDP(AB)",39,"AB",2023-05-29,41,41,0.78845023781681
"UCP +5",1045,2025-10-11,"Léger",1,"LIB(AB)",2,"AB",2023-05-29,41,41,0.78845023781681
"UCP +5",1045,2025-10-11,"Léger",1,"GPA",9,"AB",2023-05-29,41,41,0.78845023781681
"UCP +5",1045,2025-10-11,"Léger",1,"REP",3,"AB",2023-05-29,41,41,0.78845023781681
"UCP +5",1045,2025-10-11,"Léger",1,"ABP",1,"AB",2023-05-29,41,41,0.78845023781681
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"UCP",43,"AB",2023-05-29,63,63,0.813404950813902
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"NDP(AB)",36,"AB",2023-05-29,63,63,0.813404950813902
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"LIB(AB)",4,"AB",2023-05-29,63,63,0.813404950813902
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"GPA",5,"AB",2023-05-29,63,63,0.813404950813902
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"REP",NA,"AB",2023-05-29,63,63,0.813404950813902
"UCP +7",2626,2025-09-19,"Cardinal Research",2,"ABP",11,"AB",2023-05-29,63,63,0.813404950813902
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"UCP",51,"AB",2023-05-29,81,81,0.256302956691688
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"NDP(AB)",40,"AB",2023-05-29,81,81,0.256302956691688
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"LIB(AB)",4,"AB",2023-05-29,81,81,0.256302956691688
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"GPA",3,"AB",2023-05-29,81,81,0.256302956691688
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"REP",NA,"AB",2023-05-29,81,81,0.256302956691688
"UCP +11",431,2025-09-01,"Angus Reid Institute",3,"ABP",NA,"AB",2023-05-29,81,81,0.256302956691688
"UCP +14",1040,2025-05-24,"Léger",4,"UCP",48,"AB",2023-05-29,181,181,0.178171441951349
"UCP +14",1040,2025-05-24,"Léger",4,"NDP(AB)",34,"AB",2023-05-29,181,181,0.178171441951349
"UCP +14",1040,2025-05-24,"Léger",4,"LIB(AB)",2,"AB",2023-05-29,181,181,0.178171441951349
"UCP +14",1040,2025-05-24,"Léger",4,"GPA",9,"AB",2023-05-29,181,181,0.178171441951349
"UCP +14",1040,2025-05-24,"Léger",4,"REP",2,"AB",2023-05-29,181,181,0.178171441951349
"UCP +14",1040,2025-05-24,"Léger",4,"ABP",2,"AB",2023-05-29,181,181,0.178171441951349
"UCP +26",400,2025-05-18,"Abacus Data",5,"UCP",58,"AB",2023-05-29,187,187,0.106951871657754
"UCP +26",400,2025-05-18,"Abacus Data",5,"NDP(AB)",32,"AB",2023-05-29,187,187,0.106951871657754
"UCP +26",400,2025-05-18,"Abacus Data",5,"LIB(AB)",NA,"AB",2023-05-29,187,187,0.106951871657754
"UCP +26",400,2025-05-18,"Abacus Data",5,"GPA",NA,"AB",2023-05-29,187,187,0.106951871657754
"UCP +26",400,2025-05-18,"Abacus Data",5,"REP",NA,"AB",2023-05-29,187,187,0.106951871657754
"UCP +26",400,2025-05-18,"Abacus Data",5,"ABP",NA,"AB",2023-05-29,187,187,0.106951871657754
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"UCP",52,"AB",2023-05-29,188,188,0.184260724209455
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"NDP(AB)",38,"AB",2023-05-29,188,188,0.184260724209455
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"LIB(AB)",1,"AB",2023-05-29,188,188,0.184260724209455
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"GPA",3,"AB",2023-05-29,188,188,0.184260724209455
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"REP",1,"AB",2023-05-29,188,188,0.184260724209455
"UCP +14",1200,2025-05-17,"Janet Brown OR",6,"ABP",NA,"AB",2023-05-29,188,188,0.184260724209455
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"UCP",51,"AB",2023-05-29,248,248,0.141301737644639
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"NDP(AB)",39,"AB",2023-05-29,248,248,0.141301737644639
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"LIB(AB)",NA,"AB",2023-05-29,248,248,0.141301737644639
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"GPA",NA,"AB",2023-05-29,248,248,0.141301737644639
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"REP",2,"AB",2023-05-29,248,248,0.141301737644639
"UCP +12",1228,2025-03-18,"Mainstreet Research",7,"ABP",NA,"AB",2023-05-29,248,248,0.141301737644639
"UCP +15",1002,2025-01-25,"Léger",8,"UCP",51,"AB",2023-05-29,300,300,0.105514611942296
"UCP +15",1002,2025-01-25,"Léger",8,"NDP(AB)",36,"AB",2023-05-29,300,300,0.105514611942296
"UCP +15",1002,2025-01-25,"Léger",8,"LIB(AB)",3,"AB",2023-05-29,300,300,0.105514611942296
"UCP +15",1002,2025-01-25,"Léger",8,"GPA",5,"AB",2023-05-29,300,300,0.105514611942296
"UCP +15",1002,2025-01-25,"Léger",8,"REP",2,"AB",2023-05-29,300,300,0.105514611942296
"UCP +15",1002,2025-01-25,"Léger",8,"ABP",NA,"AB",2023-05-29,300,300,0.105514611942296
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"UCP",50,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"NDP(AB)",43,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"LIB(AB)",1,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"GPA",NA,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"REP",2,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +7",1553,2024-09-23,"Cardinal Research",9,"ABP",NA,"AB",2023-05-29,424,424,0.0929436815813115
"UCP +8",1005,2024-08-04,"Léger",10,"UCP",48,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +8",1005,2024-08-04,"Léger",10,"NDP(AB)",40,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +8",1005,2024-08-04,"Léger",10,"LIB(AB)",4,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +8",1005,2024-08-04,"Léger",10,"GPA",3,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +8",1005,2024-08-04,"Léger",10,"REP",3,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +8",1005,2024-08-04,"Léger",10,"ABP",NA,"AB",2023-05-29,474,474,0.0668812974014656
"UCP +14",1000,2024-06-27,"Abacus Data",11,"UCP",54,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +14",1000,2024-06-27,"Abacus Data",11,"NDP(AB)",40,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +14",1000,2024-06-27,"Abacus Data",11,"LIB(AB)",NA,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +14",1000,2024-06-27,"Abacus Data",11,"GPA",NA,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +14",1000,2024-06-27,"Abacus Data",11,"REP",NA,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +14",1000,2024-06-27,"Abacus Data",11,"ABP",NA,"AB",2023-05-29,512,512,0.0617632355501637
"UCP +4",1009,2024-05-24,"Léger",12,"UCP",47,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +4",1009,2024-05-24,"Léger",12,"NDP(AB)",43,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +4",1009,2024-05-24,"Léger",12,"LIB(AB)",6,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +4",1009,2024-05-24,"Léger",12,"GPA",NA,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +4",1009,2024-05-24,"Léger",12,"REP",NA,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +4",1009,2024-05-24,"Léger",12,"ABP",NA,"AB",2023-05-29,546,546,0.0581772167555626
"UCP +2",1002,2024-03-23,"Léger",13,"UCP",46,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +2",1002,2024-03-23,"Léger",13,"NDP(AB)",44,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +2",1002,2024-03-23,"Léger",13,"LIB(AB)",4,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +2",1002,2024-03-23,"Léger",13,"GPA",1,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +2",1002,2024-03-23,"Léger",13,"REP",1,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +2",1002,2024-03-23,"Léger",13,"ABP",NA,"AB",2023-05-29,608,608,0.0520631308925803
"UCP +15",1000,2024-03-18,"Abacus Data",14,"UCP",55,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +15",1000,2024-03-18,"Abacus Data",14,"NDP(AB)",40,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +15",1000,2024-03-18,"Abacus Data",14,"LIB(AB)",2,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +15",1000,2024-03-18,"Abacus Data",14,"GPA",NA,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +15",1000,2024-03-18,"Abacus Data",14,"REP",NA,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +15",1000,2024-03-18,"Abacus Data",14,"ABP",NA,"AB",2023-05-29,613,613,0.0515869112588643
"UCP +7",868,2024-03-13,"Pallas Data",15,"UCP",52,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +7",868,2024-03-13,"Pallas Data",15,"NDP(AB)",45,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +7",868,2024-03-13,"Pallas Data",15,"LIB(AB)",NA,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +7",868,2024-03-13,"Pallas Data",15,"GPA",NA,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +7",868,2024-03-13,"Pallas Data",15,"REP",NA,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +7",868,2024-03-13,"Pallas Data",15,"ABP",NA,"AB",2023-05-29,618,618,0.0476728798144215
"UCP +8",1001,2024-03-10,"Léger",16,"UCP",49,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +8",1001,2024-03-10,"Léger",16,"NDP(AB)",41,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +8",1001,2024-03-10,"Léger",16,"LIB(AB)",6,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +8",1001,2024-03-10,"Léger",16,"GPA",NA,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +8",1001,2024-03-10,"Léger",16,"REP",NA,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +8",1001,2024-03-10,"Léger",16,"ABP",NA,"AB",2023-05-29,621,621,0.0509478003850447
"UCP +7",1012,2024-01-14,"Léger",17,"UCP",50,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +7",1012,2024-01-14,"Léger",17,"NDP(AB)",43,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +7",1012,2024-01-14,"Léger",17,"LIB(AB)",3,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +7",1012,2024-01-14,"Léger",17,"GPA",NA,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +7",1012,2024-01-14,"Léger",17,"REP",NA,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +7",1012,2024-01-14,"Léger",17,"ABP",NA,"AB",2023-05-29,677,677,0.0469895826309804
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"UCP",53,"AB",2023-05-29,724,724,0.0273466710956123
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"NDP(AB)",40,"AB",2023-05-29,724,724,0.0273466710956123
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"LIB(AB)",3,"AB",2023-05-29,724,724,0.0273466710956123
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"GPA",2,"AB",2023-05-29,724,724,0.0273466710956123
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"REP",NA,"AB",2023-05-29,724,724,0.0273466710956123
"UCP +13",392,2023-11-28,"Angus Reid Institute",18,"ABP",NA,"AB",2023-05-29,724,724,0.0273466710956123
"NDP +1",1001,2023-10-29,"Léger",19,"UCP",46,"AB",2023-05-29,754,754,0.0419609867892742
"NDP +1",1001,2023-10-29,"Léger",19,"NDP(AB)",47,"AB",2023-05-29,754,754,0.0419609867892742
"NDP +1",1001,2023-10-29,"Léger",19,"LIB(AB)",5,"AB",2023-05-29,754,754,0.0419609867892742
"NDP +1",1001,2023-10-29,"Léger",19,"GPA",NA,"AB",2023-05-29,754,754,0.0419609867892742
"NDP +1",1001,2023-10-29,"Léger",19,"REP",NA,"AB",2023-05-29,754,754,0.0419609867892742
"NDP +1",1001,2023-10-29,"Léger",19,"ABP",NA,"AB",2023-05-29,754,754,0.0419609867892742
"UCP +10",1001,2023-09-17,"Léger",20,"UCP",49,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +10",1001,2023-09-17,"Léger",20,"NDP(AB)",39,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +10",1001,2023-09-17,"Léger",20,"LIB(AB)",4,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +10",1001,2023-09-17,"Léger",20,"GPA",3,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +10",1001,2023-09-17,"Léger",20,"REP",2,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +10",1001,2023-09-17,"Léger",20,"ABP",NA,"AB",2023-05-29,796,796,0.0397469648732572
"UCP +6",1000,2023-05-28,"Forum Research",22,"UCP",50,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +6",1000,2023-05-28,"Forum Research",22,"NDP(AB)",44,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +6",1000,2023-05-28,"Forum Research",22,"LIB(AB)",NA,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +6",1000,2023-05-28,"Forum Research",22,"GPA",NA,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +6",1000,2023-05-28,"Forum Research",22,"REP",2,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +6",1000,2023-05-28,"Forum Research",22,"ABP",NA,"AB",2023-05-29,908,908,0.0348268464776253
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"UCP",50,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"NDP(AB)",48,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"LIB(AB)",1,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"GPA",NA,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"REP",1,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +2",1539,2023-05-27,"Mainstreet Research",23,"ABP",NA,"AB",2023-05-29,909,909,0.0431574152825809
"UCP +1",1200,2023-05-27,"Abacus Data",24,"UCP",49,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +1",1200,2023-05-27,"Abacus Data",24,"NDP(AB)",48,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +1",1200,2023-05-27,"Abacus Data",24,"LIB(AB)",2,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +1",1200,2023-05-27,"Abacus Data",24,"GPA",NA,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +1",1200,2023-05-27,"Abacus Data",24,"REP",NA,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +1",1200,2023-05-27,"Abacus Data",24,"ABP",NA,"AB",2023-05-29,909,909,0.0381089286593812
"UCP +4",600,2023-05-27,"Research Co.",25,"UCP",50,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +4",600,2023-05-27,"Research Co.",25,"NDP(AB)",46,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +4",600,2023-05-27,"Research Co.",25,"LIB(AB)",NA,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +4",600,2023-05-27,"Research Co.",25,"GPA",NA,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +4",600,2023-05-27,"Research Co.",25,"REP",NA,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +4",600,2023-05-27,"Research Co.",25,"ABP",NA,"AB",2023-05-29,909,909,0.0269470818788028
"UCP +5",1300,2023-05-26,"Ipsos",26,"UCP",51,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +5",1300,2023-05-26,"Ipsos",26,"NDP(AB)",46,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +5",1300,2023-05-26,"Ipsos",26,"LIB(AB)",NA,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +5",1300,2023-05-26,"Ipsos",26,"GPA",NA,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +5",1300,2023-05-26,"Ipsos",26,"REP",NA,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +5",1300,2023-05-26,"Ipsos",26,"ABP",NA,"AB",2023-05-29,910,910,0.0396214425875164
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"UCP",48,"AB",2023-05-29,910,910,0.0481765059709516
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"NDP(AB)",47,"AB",2023-05-29,910,910,0.0481765059709516
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"LIB(AB)",2,"AB",2023-05-29,910,910,0.0481765059709516
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"GPA",NA,"AB",2023-05-29,910,910,0.0481765059709516
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"REP",1,"AB",2023-05-29,910,910,0.0481765059709516
"UCP +1",1922,2023-05-26,"Mainstreet Research",27,"ABP",NA,"AB",2023-05-29,910,910,0.0481765059709516
"NDP +5",1232,2023-05-26,"Counsel PA",28,"UCP",41,"AB",2023-05-29,910,910,0.0385712720324928
"NDP +5",1232,2023-05-26,"Counsel PA",28,"NDP(AB)",46,"AB",2023-05-29,910,910,0.0385712720324928
"NDP +5",1232,2023-05-26,"Counsel PA",28,"LIB(AB)",NA,"AB",2023-05-29,910,910,0.0385712720324928
"NDP +5",1232,2023-05-26,"Counsel PA",28,"GPA",NA,"AB",2023-05-29,910,910,0.0385712720324928
"NDP +5",1232,2023-05-26,"Counsel PA",28,"REP",NA,"AB",2023-05-29,910,910,0.0385712720324928
"NDP +5",1232,2023-05-26,"Counsel PA",28,"ABP",NA,"AB",2023-05-29,910,910,0.0385712720324928
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"UCP",49,"AB",2023-05-29,911,911,0.0470986563181667
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"NDP(AB)",46,"AB",2023-05-29,911,911,0.0470986563181667
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"LIB(AB)",2,"AB",2023-05-29,911,911,0.0470986563181667
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"GPA",NA,"AB",2023-05-29,911,911,0.0470986563181667
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"REP",1,"AB",2023-05-29,911,911,0.0470986563181667
"UCP +3",1841,2023-05-25,"Mainstreet Research",29,"ABP",NA,"AB",2023-05-29,911,911,0.0470986563181667
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"UCP",46,"AB",2023-05-29,912,912,0.0605854815067601
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"NDP(AB)",48,"AB",2023-05-29,912,912,0.0605854815067601
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"LIB(AB)",2,"AB",2023-05-29,912,912,0.0605854815067601
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"GPA",NA,"AB",2023-05-29,912,912,0.0605854815067601
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"REP",2,"AB",2023-05-29,912,912,0.0605854815067601
"NDP +2",3053,2023-05-24,"Sovereign North Strategies",30,"ABP",NA,"AB",2023-05-29,912,912,0.0605854815067601
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"UCP",49,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"NDP(AB)",46,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"LIB(AB)",2,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"GPA",NA,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"REP",3,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",800,2023-05-24,"Oraclepoll Research",31,"ABP",NA,"AB",2023-05-29,912,912,0.0310134553151995
"UCP +3",1011,2023-05-24,"Léger",32,"UCP",49,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +3",1011,2023-05-24,"Léger",32,"NDP(AB)",46,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +3",1011,2023-05-24,"Léger",32,"LIB(AB)",NA,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +3",1011,2023-05-24,"Léger",32,"GPA",NA,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +3",1011,2023-05-24,"Léger",32,"REP",NA,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +3",1011,2023-05-24,"Léger",32,"ABP",NA,"AB",2023-05-29,912,912,0.0348642831043523
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"UCP",48,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"NDP(AB)",46,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"LIB(AB)",2,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"GPA",NA,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"REP",2,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +2",1778,2023-05-24,"Mainstreet Research",33,"ABP",NA,"AB",2023-05-29,912,912,0.0462350189524299
"UCP +3",1741,2023-05-23,"EKOS",34,"UCP",50,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +3",1741,2023-05-23,"EKOS",34,"NDP(AB)",47,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +3",1741,2023-05-23,"EKOS",34,"LIB(AB)",1,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +3",1741,2023-05-23,"EKOS",34,"GPA",NA,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +3",1741,2023-05-23,"EKOS",34,"REP",NA,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +3",1741,2023-05-23,"EKOS",34,"ABP",NA,"AB",2023-05-29,913,913,0.0457013056846113
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"UCP",49,"AB",2023-05-29,913,913,0.0456881787833827
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"NDP(AB)",45,"AB",2023-05-29,913,913,0.0456881787833827
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"LIB(AB)",2,"AB",2023-05-29,913,913,0.0456881787833827
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"GPA",NA,"AB",2023-05-29,913,913,0.0456881787833827
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"REP",2,"AB",2023-05-29,913,913,0.0456881787833827
"UCP +4",1740,2023-05-23,"Mainstreet Research",35,"ABP",NA,"AB",2023-05-29,913,913,0.0456881787833827
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"UCP",43,"AB",2023-05-29,914,914,0.035520094268595
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"NDP(AB)",49,"AB",2023-05-29,914,914,0.035520094268595
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"LIB(AB)",3,"AB",2023-05-29,914,914,0.035520094268595
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"GPA",NA,"AB",2023-05-29,914,914,0.035520094268595
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"REP",NA,"AB",2023-05-29,914,914,0.035520094268595
"NDP +6",1054,2023-05-22,"ThinkHQ",36,"ABP",NA,"AB",2023-05-29,914,914,0.035520094268595
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"UCP",50,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"NDP(AB)",44,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"LIB(AB)",2,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"GPA",NA,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"REP",1,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1712,2023-05-22,"Mainstreet Research",37,"ABP",NA,"AB",2023-05-29,914,914,0.0452694986117663
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"UCP",50,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"NDP(AB)",44,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"LIB(AB)",2,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"GPA",NA,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"REP",2,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +6",1720,2023-05-21,"Mainstreet Research",38,"ABP",NA,"AB",2023-05-29,915,915,0.0453255548706617
"UCP +4",1507,2023-05-21,"Abacus Data",39,"UCP",51,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +4",1507,2023-05-21,"Abacus Data",39,"NDP(AB)",47,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +4",1507,2023-05-21,"Abacus Data",39,"LIB(AB)",1,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +4",1507,2023-05-21,"Abacus Data",39,"GPA",NA,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +4",1507,2023-05-21,"Abacus Data",39,"REP",NA,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +4",1507,2023-05-21,"Abacus Data",39,"ABP",NA,"AB",2023-05-29,915,915,0.0424263364891403
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"UCP",49,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"NDP(AB)",44,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"LIB(AB)",3,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"GPA",NA,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"REP",1,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +5",1730,2023-05-20,"Mainstreet Research",40,"ABP",NA,"AB",2023-05-29,916,916,0.0454074985656887
"UCP +8",1000,2023-05-19,"Janet Brown OR",41,"UCP",52,"AB",2023-05-29,917,917,0.0344850344620325
